METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","zakharov",2,3,740,34,0.000000,0.000000
"DEbest","zakharov",2,3,760,35,0.000000,0.000000
"DEbest","zakharov",2,3,780,36,0.000000,0.000000
"DEbest","zakharov",2,3,800,37,0.000000,0.000000
"DEbest","zakharov",2,3,820,38,0.000000,0.000000
"DEbest","zakharov",2,3,840,39,0.000000,0.000000
"DEbest","zakharov",2,3,860,40,0.000000,0.000000
"DEbest","zakharov",2,3,880,41,0.000000,0.010000
"DEbest","zakharov",2,3,900,42,0.000000,0.010000
"DEbest","zakharov",2,3,920,43,0.000000,0.010000
"DEbest","zakharov",2,3,940,44,0.000000,0.010000
"DEbest","zakharov",2,3,960,45,0.000000,0.010000
"DEbest","zakharov",2,3,980,46,0.000000,0.010000
"DEbest","zakharov",2,3,1000,47,0.000000,0.010000
"DEbest","zakharov",2,4,80,1,0.270451,0.000000
"DEbest","zakharov",2,4,100,2,0.270451,0.000000
"DEbest","zakharov",2,4,120,3,0.262898,0.000000
"DEbest","zakharov",2,4,140,4,0.262898,0.000000
"DEbest","zakharov",2,4,160,5,0.190934,0.000000
"DEbest","zakharov",2,4,180,6,0.085836,0.000000
"DEbest","zakharov",2,4,200,7,0.009351,0.000000
"DEbest","zakharov",2,4,220,8,0.009351,0.000000
"DEbest","zakharov",2,4,240,9,0.005991,0.000000
"DEbest","zakharov",2,4,260,10,0.005991,0.000000
"DEbest","zakharov",2,4,280,11,0.003764,0.000000
"DEbest","zakharov",2,4,300,12,0.000491,0.000000
"DEbest","zakharov",2,4,320,13,0.000491,0.000000
"DEbest","zakharov",2,4,340,14,0.000491,0.000000
"DEbest","zakharov",2,4,360,15,0.000250,0.000000
"DEbest","zakharov",2,4,380,16,0.000216,0.000000
"DEbest","zakharov",2,4,400,17,0.000153,0.000000
"DEbest","zakharov",2,4,420,18,0.000144,0.000000
"DEbest","zakharov",2,4,440,19,0.000070,0.000000
"DEbest","zakharov",2,4,460,20,0.000004,0.000000
"DEbest","zakharov",2,4,480,21,0.000004,0.000000
"DEbest","zakharov",2,4,500,22,0.000004,0.000000
"DEbest","zakharov",2,4,520,23,0.000004,0.000000
"DEbest","zakharov",2,4,540,24,0.000001,0.000000
"DEbest","zakharov",2,4,560,25,0.000000,0.000000
"DEbest","zakharov",2,4,580,26,0.000000,0.000000
"DEbest","zakharov",2,4,600,27,0.000000,0.000000
"DEbest","zakharov",2,4,620,28,0.000000,0.000000
"DEbest","zakharov",2,4,640,29,0.000000,0.000000
"DEbest","zakharov",2,4,660,30,0.000000,0.000000
"DEbest","zakharov",2,4,680,31,0.000000,0.000000
"DEbest","zakharov",2,4,700,32,0.000000,0.000000
"DEbest","zakharov",2,4,720,33,0.000000,0.000000
"DEbest","zakharov",2,4,740,34,0.000000,0.000000
"DEbest","zakharov",2,4,760,35,0.000000,0.000000
"DEbest","zakharov",2,4,780,36,0.000000,0.000000
"DEbest","zakharov",2,4,800,37,0.000000,0.000000
"DEbest","zakharov",2,4,820,38,0.000000,0.000000
"DEbest","zakharov",2,4,840,39,0.000000,0.000000
"DEbest","zakharov",2,4,860,40,0.000000,0.000000
"DEbest","zakharov",2,4,880,41,0.000000,0.000000
"DEbest","zakharov",2,4,900,42,0.000000,0.000000
"DEbest","zakharov",2,4,920,43,0.000000,0.000000
"DEbest","zakharov",2,4,940,44,0.000000,0.000000
"DEbest","zakharov",2,4,960,45,0.000000,0.000000
"DEbest","zakharov",2,4,980,46,0.000000,0.000000
"DEbest","zakharov",2,4,1000,47,0.000000,0.000000
"DEbest","zakharov",2,5,80,1,3.986671,0.000000
"DEbest","zakharov",2,5,100,2,1.179737,0.000000
"DEbest","zakharov",2,5,120,3,0.807500,0.000000
"DEbest","zakharov",2,5,140,4,0.062142,0.000000
"DEbest","zakharov",2,5,160,5,0.008976,0.010000
"DEbest","zakharov",2,5,180,6,0.008976,0.010000
"DEbest","zakharov",2,5,200,7,0.008976,0.010000
"DEbest","zakharov",2,5,220,8,0.008976,0.010000
"DEbest","zakharov",2,5,240,9,0.008976,0.010000
"DEbest","zakharov",2,5,260,10,0.006961,0.010000
"DEbest","zakharov",2,5,280,11,0.006961,0.010000
"DEbest","zakharov",2,5,300,12,0.003902,0.010000
"DEbest","zakharov",2,5,320,13,0.003202,0.010000
"DEbest","zakharov",2,5,340,14,0.000914,0.010000
"DEbest","zakharov",2,5,360,15,0.000016,0.010000
"DEbest","zakharov",2,5,380,16,0.000016,0.010000
"DEbest","zakharov",2,5,400,17,0.000016,0.010000
"DEbest","zakharov",2,5,420,18,0.000016,0.010000
"DEbest","zakharov",2,5,440,19,0.000016,0.010000
"DEbest","zakharov",2,5,460,20,0.000016,0.010000
"DEbest","zakharov",2,5,480,21,0.000008,0.010000
"DEbest","zakharov",2,5,500,22,0.000003,0.010000
"DEbest","zakharov",2,5,520,23,0.000000,0.010000
"DEbest","zakharov",2,5,540,24,0.000000,0.010000
"DEbest","zakharov",2,5,560,25,0.000000,0.010000
"DEbest","zakharov",2,5,580,26,0.000000,0.010000
"DEbest","zakharov",2,5,600,27,0.000000,0.010000
"DEbest","zakharov",2,5,620,28,0.000000,0.010000
"DEbest","zakharov",2,5,640,29,0.000000,0.010000
"DEbest","zakharov",2,5,660,30,0.000000,0.010000
"DEbest","zakharov",2,5,680,31,0.000000,0.010000
"DEbest","zakharov",2,5,700,32,0.000000,0.010000
"DEbest","zakharov",2,5,720,33,0.000000,0.010000
"DEbest","zakharov",2,5,740,34,0.000000,0.010000
"DEbest","zakharov",2,5,760,35,0.000000,0.010000
"DEbest","zakharov",2,5,780,36,0.000000,0.010000
"DEbest","zakharov",2,5,800,37,0.000000,0.010000
"DEbest","zakharov",2,5,820,38,0.000000,0.010000
"DEbest","zakharov",2,5,840,39,0.000000,0.010000
"DEbest","zakharov",2,5,860,40,0.000000,0.020000
"DEbest","zakharov",2,5,880,41,0.000000,0.020000
"DEbest","zakharov",2,5,900,42,0.000000,0.020000
"DEbest","zakharov",2,5,920,43,0.000000,0.020000
"DEbest","zakharov",2,5,940,44,0.000000,0.020000
"DEbest","zakharov",2,5,960,45,0.000000,0.020000
"DEbest","zakharov",2,5,980,46,0.000000,0.020000
"DEbest","zakharov",2,5,1000,47,0.000000,0.020000
"DEbest","zakharov",5,1,80,1,16.594658,0.000000
"DEbest","zakharov",5,1,100,2,16.594658,0.000000
"DEbest","zakharov",5,1,120,3,16.594658,0.000000
"DEbest","zakharov",5,1,140,4,16.594658,0.000000
"DEbest","zakharov",5,1,160,5,3.903263,0.000000
"DEbest","zakharov",5,1,180,6,3.903263,0.000000
"DEbest","zakharov",5,1,200,7,3.903263,0.000000
"DEbest","zakharov",5,1,220,8,3.903263,0.000000
"DEbest","zakharov",5,1,240,9,3.903263,0.000000
"DEbest","zakharov",5,1,260,10,3.903263,0.000000
"DEbest","zakharov",5,1,280,11,3.903263,0.000000
"DEbest","zakharov",5,1,300,12,3.903263,0.000000
"DEbest","zakharov",5,1,320,13,3.903263,0.000000
"DEbest","zakharov",5,1,340,14,1.823693,0.000000
"DEbest","zakharov",5,1,360,15,1.374561,0.000000
"DEbest","zakharov",5,1,380,16,1.374561,0.000000
"DEbest","zakharov",5,1,400,17,1.374561,0.000000
"DEbest","zakharov",5,1,420,18,1.227622,0.000000
"DEbest","zakharov",5,1,440,19,1.227622,0.000000
"DEbest","zakharov",5,1,460,20,1.227622,0.000000
"DEbest","zakharov",5,1,480,21,1.227622,0.000000
"DEbest","zakharov",5,1,500,22,1.227622,0.000000
"DEbest","zakharov",5,1,520,23,1.227622,0.000000
"DEbest","zakharov",5,1,540,24,0.725753,0.000000
"DEbest","zakharov",5,1,560,25,0.708673,0.000000
"DEbest","zakharov",5,1,580,26,0.708673,0.010000
"DEbest","zakharov",5,1,600,27,0.708673,0.010000
"DEbest","zakharov",5,1,620,28,0.629323,0.010000
"DEbest","zakharov",5,1,640,29,0.629323,0.010000
"DEbest","zakharov",5,1,660,30,0.479299,0.010000
"DEbest","zakharov",5,1,680,31,0.295891,0.010000
"DEbest","zakharov",5,1,700,32,0.295891,0.010000
"DEbest","zakharov",5,1,720,33,0.105987,0.010000
"DEbest","zakharov",5,1,740,34,0.105987,0.010000
"DEbest","zakharov",5,1,760,35,0.105987,0.010000
"DEbest","zakharov",5,1,780,36,0.105987,0.010000
"DEbest","zakharov",5,1,800,37,0.097877,0.010000
"DEbest","zakharov",5,1,820,38,0.056581,0.010000
"DEbest","zakharov",5,1,840,39,0.056581,0.010000
"DEbest","zakharov",5,1,860,40,0.056581,0.010000
"DEbest","zakharov",5,1,880,41,0.056581,0.010000
"DEbest","zakharov",5,1,900,42,0.012917,0.010000
"DEbest","zakharov",5,1,920,43,0.012917,0.010000
"DEbest","zakharov",5,1,940,44,0.012917,0.010000
"DEbest","zakharov",5,1,960,45,0.012917,0.010000
"DEbest","zakharov",5,1,980,46,0.005430,0.010000
"DEbest","zakharov",5,1,1000,47,0.005430,0.010000
"DEbest","zakharov",5,1,1020,48,0.005430,0.010000
"DEbest","zakharov",5,1,1040,49,0.005372,0.010000
"DEbest","zakharov",5,1,1060,50,0.005372,0.010000
"DEbest","zakharov",5,1,1080,51,0.005100,0.010000
"DEbest","zakharov",5,1,1100,52,0.002113,0.010000
"DEbest","zakharov",5,1,1120,53,0.002113,0.010000
"DEbest","zakharov",5,1,1140,54,0.002113,0.010000
"DEbest","zakharov",5,1,1160,55,0.002113,0.010000
"DEbest","zakharov",5,1,1180,56,0.000661,0.010000
"DEbest","zakharov",5,1,1200,57,0.000657,0.010000
"DEbest","zakharov",5,1,1220,58,0.000657,0.010000
"DEbest","zakharov",5,1,1240,59,0.000657,0.010000
"DEbest","zakharov",5,1,1260,60,0.000328,0.020000
"DEbest","zakharov",5,1,1280,61,0.000328,0.020000
"DEbest","zakharov",5,1,1300,62,0.000303,0.020000
"DEbest","zakharov",5,1,1320,63,0.000303,0.020000
"DEbest","zakharov",5,1,1340,64,0.000269,0.020000
"DEbest","zakharov",5,1,1360,65,0.000269,0.020000
"DEbest","zakharov",5,1,1380,66,0.000098,0.020000
"DEbest","zakharov",5,1,1400,67,0.000021,0.020000
"DEbest","zakharov",5,1,1420,68,0.000011,0.020000
"DEbest","zakharov",5,1,1440,69,0.000011,0.020000
"DEbest","zakharov",5,1,1460,70,0.000011,0.020000
"DEbest","zakharov",5,1,1480,71,0.000011,0.020000
"DEbest","zakharov",5,1,1500,72,0.000011,0.020000
"DEbest","zakharov",5,1,1520,73,0.000011,0.020000
"DEbest","zakharov",5,1,1540,74,0.000011,0.020000
"DEbest","zakharov",5,1,1560,75,0.000011,0.020000
"DEbest","zakharov",5,1,1580,76,0.000008,0.020000
"DEbest","zakharov",5,1,1600,77,0.000006,0.020000
"DEbest","zakharov",5,1,1620,78,0.000004,0.020000
"DEbest","zakharov",5,1,1640,79,0.000003,0.020000
"DEbest","zakharov",5,1,1660,80,0.000001,0.020000
"DEbest","zakharov",5,1,1680,81,0.000001,0.020000
"DEbest","zakharov",5,1,1700,82,0.000001,0.020000
"DEbest","zakharov",5,1,1720,83,0.000001,0.020000
"DEbest","zakharov",5,1,1740,84,0.000001,0.020000
"DEbest","zakharov",5,1,1760,85,0.000000,0.020000
"DEbest","zakharov",5,1,1780,86,0.000000,0.030000
"DEbest","zakharov",5,1,1800,87,0.000000,0.030000
"DEbest","zakharov",5,1,1820,88,0.000000,0.030000
"DEbest","zakharov",5,1,1840,89,0.000000,0.030000
"DEbest","zakharov",5,1,1860,90,0.000000,0.030000
"DEbest","zakharov",5,1,1880,91,0.000000,0.030000
"DEbest","zakharov",5,1,1900,92,0.000000,0.030000
"DEbest","zakharov",5,1,1920,93,0.000000,0.030000
"DEbest","zakharov",5,1,1940,94,0.000000,0.030000
"DEbest","zakharov",5,1,1960,95,0.000000,0.030000
"DEbest","zakharov",5,1,1980,96,0.000000,0.030000
"DEbest","zakharov",5,1,2000,97,0.000000,0.030000
"DEbest","zakharov",5,2,80,1,33.316679,0.000000
"DEbest","zakharov",5,2,100,2,33.316679,0.010000
"DEbest","zakharov",5,2,120,3,33.316679,0.010000
"DEbest","zakharov",5,2,140,4,27.194185,0.010000
"DEbest","zakharov",5,2,160,5,27.194185,0.010000
"DEbest","zakharov",5,2,180,6,17.989631,0.010000
"DEbest","zakharov",5,2,200,7,16.819314,0.010000
"DEbest","zakharov",5,2,220,8,16.819314,0.010000
"DEbest","zakharov",5,2,240,9,16.819314,0.010000
"DEbest","zakharov",5,2,260,10,10.424704,0.010000
"DEbest","zakharov",5,2,280,11,8.078212,0.010000
"DEbest","zakharov",5,2,300,12,6.759409,0.010000
"DEbest","zakharov",5,2,320,13,6.759409,0.010000
"DEbest","zakharov",5,2,340,14,6.759409,0.010000
"DEbest","zakharov",5,2,360,15,2.542107,0.010000
"DEbest","zakharov",5,2,380,16,2.416071,0.010000
"DEbest","zakharov",5,2,400,17,2.416071,0.010000
"DEbest","zakharov",5,2,420,18,2.416071,0.010000
"DEbest","zakharov",5,2,440,19,2.416071,0.010000
"DEbest","zakharov",5,2,460,20,1.556128,0.010000
"DEbest","zakharov",5,2,480,21,1.556128,0.010000
"DEbest","zakharov",5,2,500,22,1.556128,0.010000
"DEbest","zakharov",5,2,520,23,1.556128,0.010000
"DEbest","zakharov",5,2,540,24,1.556128,0.010000
"DEbest","zakharov",5,2,560,25,0.414032,0.010000
"DEbest","zakharov",5,2,580,26,0.414032,0.020000
"DEbest","zakharov",5,2,600,27,0.414032,0.020000
"DEbest","zakharov",5,2,620,28,0.139877,0.020000
"DEbest","zakharov",5,2,640,29,0.139877,0.020000
"DEbest","zakharov",5,2,660,30,0.139877,0.020000
"DEbest","zakharov",5,2,680,31,0.139877,0.020000
"DEbest","zakharov",5,2,700,32,0.139877,0.020000
"DEbest","zakharov",5,2,720,33,0.109436,0.020000
"DEbest","zakharov",5,2,740,34,0.092777,0.020000
"DEbest","zakharov",5,2,760,35,0.057087,0.020000
"DEbest","zakharov",5,2,780,36,0.057087,0.020000
"DEbest","zakharov",5,2,800,37,0.043711,0.020000
"DEbest","zakharov",5,2,820,38,0.043711,0.020000
"DEbest","zakharov",5,2,840,39,0.043711,0.020000
"DEbest","zakharov",5,2,860,40,0.024251,0.020000
"DEbest","zakharov",5,2,880,41,0.011336,0.020000
"DEbest","zakharov",5,2,900,42,0.011336,0.020000
"DEbest","zakharov",5,2,920,43,0.011336,0.020000
"DEbest","zakharov",5,2,940,44,0.010475,0.020000
"DEbest","zakharov",5,2,960,45,0.010475,0.020000
"DEbest","zakharov",5,2,980,46,0.005963,0.020000
"DEbest","zakharov",5,2,1000,47,0.000983,0.020000
"DEbest","zakharov",5,2,1020,48,0.000983,0.020000
"DEbest","zakharov",5,2,1040,49,0.000983,0.020000
"DEbest","zakharov",5,2,1060,50,0.000898,0.020000
"DEbest","zakharov",5,2,1080,51,0.000898,0.020000
"DEbest","zakharov",5,2,1100,52,0.000898,0.020000
"DEbest","zakharov",5,2,1120,53,0.000898,0.020000
"DEbest","zakharov",5,2,1140,54,0.000488,0.020000
"DEbest","zakharov",5,2,1160,55,0.000488,0.020000
"DEbest","zakharov",5,2,1180,56,0.000232,0.020000
"DEbest","zakharov",5,2,1200,57,0.000232,0.020000
"DEbest","zakharov",5,2,1220,58,0.000219,0.020000
"DEbest","zakharov",5,2,1240,59,0.000157,0.020000
"DEbest","zakharov",5,2,1260,60,0.000092,0.030000
"DEbest","zakharov",5,2,1280,61,0.000049,0.030000
"DEbest","zakharov",5,2,1300,62,0.000049,0.030000
"DEbest","zakharov",5,2,1320,63,0.000049,0.030000
"DEbest","zakharov",5,2,1340,64,0.000049,0.030000
"DEbest","zakharov",5,2,1360,65,0.000015,0.030000
"DEbest","zakharov",5,2,1380,66,0.000015,0.030000
"DEbest","zakharov",5,2,1400,67,0.000012,0.030000
"DEbest","zakharov",5,2,1420,68,0.000012,0.030000
"DEbest","zakharov",5,2,1440,69,0.000012,0.030000
"DEbest","zakharov",5,2,1460,70,0.000012,0.030000
"DEbest","zakharov",5,2,1480,71,0.000011,0.030000
"DEbest","zakharov",5,2,1500,72,0.000011,0.030000
"DEbest","zakharov",5,2,1520,73,0.000010,0.030000
"DEbest","zakharov",5,2,1540,74,0.000009,0.030000
"DEbest","zakharov",5,2,1560,75,0.000009,0.030000
"DEbest","zakharov",5,2,1580,76,0.000007,0.030000
"DEbest","zakharov",5,2,1600,77,0.000006,0.030000
"DEbest","zakharov",5,2,1620,78,0.000006,0.030000
"DEbest","zakharov",5,2,1640,79,0.000006,0.030000
"DEbest","zakharov",5,2,1660,80,0.000005,0.030000
"DEbest","zakharov",5,2,1680,81,0.000002,0.030000
"DEbest","zakharov",5,2,1700,82,0.000002,0.030000
"DEbest","zakharov",5,2,1720,83,0.000001,0.030000
"DEbest","zakharov",5,2,1740,84,0.000001,0.030000
"DEbest","zakharov",5,2,1760,85,0.000001,0.030000
"DEbest","zakharov",5,2,1780,86,0.000000,0.030000
"DEbest","zakharov",5,2,1800,87,0.000000,0.030000
"DEbest","zakharov",5,2,1820,88,0.000000,0.030000
"DEbest","zakharov",5,2,1840,89,0.000000,0.030000
"DEbest","zakharov",5,2,1860,90,0.000000,0.030000
"DEbest","zakharov",5,2,1880,91,0.000000,0.030000
"DEbest","zakharov",5,2,1900,92,0.000000,0.030000
"DEbest","zakharov",5,2,1920,93,0.000000,0.030000
"DEbest","zakharov",5,2,1940,94,0.000000,0.030000
"DEbest","zakharov",5,2,1960,95,0.000000,0.030000
"DEbest","zakharov",5,2,1980,96,0.000000,0.030000
"DEbest","zakharov",5,2,2000,97,0.000000,0.030000
"DEbest","zakharov",5,3,80,1,16.189929,0.000000
"DEbest","zakharov",5,3,100,2,16.189929,0.000000
"DEbest","zakharov",5,3,120,3,16.189929,0.000000
"DEbest","zakharov",5,3,140,4,16.189929,0.000000
"DEbest","zakharov",5,3,160,5,4.246123,0.010000
"DEbest","zakharov",5,3,180,6,4.246123,0.010000
"DEbest","zakharov",5,3,200,7,4.246123,0.010000
"DEbest","zakharov",5,3,220,8,4.246123,0.010000
"DEbest","zakharov",5,3,240,9,4.246123,0.010000
"DEbest","zakharov",5,3,260,10,4.246123,0.010000
"DEbest","zakharov",5,3,280,11,4.246123,0.010000
"DEbest","zakharov",5,3,300,12,4.246123,0.010000
"DEbest","zakharov",5,3,320,13,4.246123,0.010000
"DEbest","zakharov",5,3,340,14,4.246123,0.010000
"DEbest","zakharov",5,3,360,15,4.246123,0.010000
"DEbest","zakharov",5,3,380,16,4.246123,0.010000
"DEbest","zakharov",5,3,400,17,4.246123,0.010000
"DEbest","zakharov",5,3,420,18,4.246123,0.010000
"DEbest","zakharov",5,3,440,19,4.246123,0.010000
"DEbest","zakharov",5,3,460,20,0.689588,0.010000
"DEbest","zakharov",5,3,480,21,0.689588,0.010000
"DEbest","zakharov",5,3,500,22,0.689588,0.010000
"DEbest","zakharov",5,3,520,23,0.689588,0.010000
"DEbest","zakharov",5,3,540,24,0.689588,0.010000
"DEbest","zakharov",5,3,560,25,0.109432,0.010000
"DEbest","zakharov",5,3,580,26,0.109432,0.010000
"DEbest","zakharov",5,3,600,27,0.109432,0.010000
"DEbest","zakharov",5,3,620,28,0.109432,0.010000
"DEbest","zakharov",5,3,640,29,0.109432,0.010000
"DEbest","zakharov",5,3,660,30,0.109432,0.010000
"DEbest","zakharov",5,3,680,31,0.109432,0.010000
"DEbest","zakharov",5,3,700,32,0.109432,0.010000
"DEbest","zakharov",5,3,720,33,0.109432,0.010000
"DEbest","zakharov",5,3,740,34,0.109432,0.010000
"DEbest","zakharov",5,3,760,35,0.109432,0.010000
"DEbest","zakharov",5,3,780,36,0.109432,0.010000
"DEbest","zakharov",5,3,800,37,0.109432,0.010000
"DEbest","zakharov",5,3,820,38,0.109432,0.010000
"DEbest","zakharov",5,3,840,39,0.096967,0.010000
"DEbest","zakharov",5,3,860,40,0.096967,0.010000
"DEbest","zakharov",5,3,880,41,0.096967,0.010000
"DEbest","zakharov",5,3,900,42,0.096967,0.020000
"DEbest","zakharov",5,3,920,43,0.096967,0.020000
"DEbest","zakharov",5,3,940,44,0.096967,0.020000
"DEbest","zakharov",5,3,960,45,0.096967,0.020000
"DEbest","zakharov",5,3,980,46,0.096967,0.020000
"DEbest","zakharov",5,3,1000,47,0.096967,0.020000
"DEbest","zakharov",5,3,1020,48,0.091122,0.020000
"DEbest","zakharov",5,3,1040,49,0.045171,0.020000
"DEbest","zakharov",5,3,1060,50,0.024937,0.020000
"DEbest","zakharov",5,3,1080,51,0.024937,0.020000
"DEbest","zakharov",5,3,1100,52,0.017206,0.020000
"DEbest","zakharov",5,3,1120,53,0.017206,0.020000
"DEbest","zakharov",5,3,1140,54,0.017206,0.020000
"DEbest","zakharov",5,3,1160,55,0.014087,0.020000
"DEbest","zakharov",5,3,1180,56,0.012609,0.020000
"DEbest","zakharov",5,3,1200,57,0.009483,0.020000
"DEbest","zakharov",5,3,1220,58,0.005172,0.020000
"DEbest","zakharov",5,3,1240,59,0.001558,0.020000
"DEbest","zakharov",5,3,1260,60,0.001558,0.020000
"DEbest","zakharov",5,3,1280,61,0.001558,0.020000
"DEbest","zakharov",5,3,1300,62,0.001089,0.020000
"DEbest","zakharov",5,3,1320,63,0.001089,0.020000
"DEbest","zakharov",5,3,1340,64,0.000645,0.020000
"DEbest","zakharov",5,3,1360,65,0.000645,0.020000
"DEbest","zakharov",5,3,1380,66,0.000645,0.020000
"DEbest","zakharov",5,3,1400,67,0.000225,0.020000
"DEbest","zakharov",5,3,1420,68,0.000225,0.020000
"DEbest","zakharov",5,3,1440,69,0.000225,0.020000
"DEbest","zakharov",5,3,1460,70,0.000225,0.020000
"DEbest","zakharov",5,3,1480,71,0.000180,0.020000
"DEbest","zakharov",5,3,1500,72,0.000156,0.020000
"DEbest","zakharov",5,3,1520,73,0.000156,0.020000
"DEbest","zakharov",5,3,1540,74,0.000088,0.020000
"DEbest","zakharov",5,3,1560,75,0.000088,0.020000
"DEbest","zakharov",5,3,1580,76,0.000088,0.020000
"DEbest","zakharov",5,3,1600,77,0.000088,0.020000
"DEbest","zakharov",5,3,1620,78,0.000088,0.020000
"DEbest","zakharov",5,3,1640,79,0.000085,0.020000
"DEbest","zakharov",5,3,1660,80,0.000081,0.020000
"DEbest","zakharov",5,3,1680,81,0.000043,0.020000
"DEbest","zakharov",5,3,1700,82,0.000032,0.020000
"DEbest","zakharov",5,3,1720,83,0.000010,0.020000
"DEbest","zakharov",5,3,1740,84,0.000010,0.020000
"DEbest","zakharov",5,3,1760,85,0.000010,0.020000
"DEbest","zakharov",5,3,1780,86,0.000010,0.020000
"DEbest","zakharov",5,3,1800,87,0.000006,0.020000
"DEbest","zakharov",5,3,1820,88,0.000006,0.020000
"DEbest","zakharov",5,3,1840,89,0.000006,0.020000
"DEbest","zakharov",5,3,1860,90,0.000006,0.020000
"DEbest","zakharov",5,3,1880,91,0.000006,0.020000
"DEbest","zakharov",5,3,1900,92,0.000006,0.020000
"DEbest","zakharov",5,3,1920,93,0.000002,0.020000
"DEbest","zakharov",5,3,1940,94,0.000002,0.030000
"DEbest","zakharov",5,3,1960,95,0.000002,0.030000
"DEbest","zakharov",5,3,1980,96,0.000002,0.030000
"DEbest","zakharov",5,3,2000,97,0.000002,0.030000
"DEbest","zakharov",5,4,80,1,38.765626,0.000000
"DEbest","zakharov",5,4,100,2,38.765626,0.000000
"DEbest","zakharov",5,4,120,3,20.615903,0.000000
"DEbest","zakharov",5,4,140,4,15.596958,0.000000
"DEbest","zakharov",5,4,160,5,15.596958,0.000000
"DEbest","zakharov",5,4,180,6,13.652865,0.000000
"DEbest","zakharov",5,4,200,7,13.652865,0.000000
"DEbest","zakharov",5,4,220,8,13.652865,0.000000
"DEbest","zakharov",5,4,240,9,13.652865,0.000000
"DEbest","zakharov",5,4,260,10,13.652865,0.000000
"DEbest","zakharov",5,4,280,11,13.652865,0.000000
"DEbest","zakharov",5,4,300,12,11.518124,0.000000
"DEbest","zakharov",5,4,320,13,11.518124,0.000000
"DEbest","zakharov",5,4,340,14,7.622375,0.000000
"DEbest","zakharov",5,4,360,15,7.622375,0.010000
"DEbest","zakharov",5,4,380,16,0.641586,0.010000
"DEbest","zakharov",5,4,400,17,0.641586,0.010000
"DEbest","zakharov",5,4,420,18,0.641586,0.010000
"DEbest","zakharov",5,4,440,19,0.641586,0.010000
"DEbest","zakharov",5,4,460,20,0.641586,0.010000
"DEbest","zakharov",5,4,480,21,0.641586,0.010000
"DEbest","zakharov",5,4,500,22,0.641586,0.010000
"DEbest","zakharov",5,4,520,23,0.641586,0.010000
"DEbest","zakharov",5,4,540,24,0.641586,0.010000
